year,origin_location_code,asylum_location_code,age_range,population
2021,AFG,TKM,all,20
2021,AFG,TUR,0-4,13686
2021,AFG,TUR,12-17,15034
2021,AFG,TUR,18-59,79396
2021,AFG,TUR,5-11,22259
2021,AFG,TUR,60+,2687
2021,AFG,TUR,all,273771
2021,AFG,UKR,0-4,0
2021,AFG,UKR,12-17,0
2021,AFG,UKR,18-59,0
2021,AFG,UKR,5-11,0
2021,AFG,UKR,60+,0
2021,AFG,UKR,all,3916
2021,AFG,URY,0-4,0
2021,AFG,URY,12-17,0
2021,AFG,URY,18-59,11
2021,AFG,URY,5-11,0
2021,AFG,URY,60+,0
2021,AFG,URY,all,22
2021,AFG,USA,0-4,0
2021,AFG,USA,12-17,0
2021,AFG,USA,18-59,0
2021,AFG,USA,5-11,0
2021,AFG,USA,60+,0
2021,AFG,USA,all,2861
2021,AFG,UZB,0-4,0
2021,AFG,UZB,12-17,0
2021,AFG,UZB,18-59,12
2021,AFG,UZB,5-11,0
2021,AFG,UZB,60+,0
2021,AFG,UZB,all,13044
2021,AFG,VEN,0-4,0
2021,AFG,VEN,12-17,0
2021,AFG,VEN,18-59,5
2021,AFG,VEN,5-11,5
2021,AFG,VEN,60+,0
2021,AFG,VEN,all,20
2021,AFG,ZAF,0-4,0
2021,AFG,ZAF,12-17,0
2021,AFG,ZAF,18-59,20
2021,AFG,ZAF,5-11,5
2021,AFG,ZAF,60+,0
2021,AFG,ZAF,all,50
2021,BGD,AFG,0-4,0
2021,BGD,AFG,12-17,0
2021,BGD,AFG,18-59,0
2021,BGD,AFG,5-11,5
2021,BGD,AFG,60+,0
2021,BGD,AFG,all,10
2021,IRN,AFG,0-4,0
2021,IRN,AFG,12-17,0
2021,IRN,AFG,18-59,53
2021,IRN,AFG,5-11,0
2021,IRN,AFG,60+,10
2021,IRN,AFG,all,126
2021,PAK,AFG,0-4,13365
2021,PAK,AFG,12-17,8647
2021,PAK,AFG,18-59,25939
2021,PAK,AFG,5-11,15790
2021,PAK,AFG,60+,3385
2021,PAK,AFG,all,134252
2021,TJK,AFG,0-4,0
2021,TJK,AFG,12-17,0
2021,TJK,AFG,18-59,6
2021,TJK,AFG,5-11,0
2021,TJK,AFG,60+,0
2021,TJK,AFG,all,12
2022,AFG,AFG,0-4,194001
2022,AFG,AFG,12-17,161221
2022,AFG,AFG,18-59,373655
2022,AFG,AFG,5-11,197196
2022,AFG,AFG,60+,41281
2022,AFG,AFG,all,1934708
2022,AFG,ALB,0-4,0
2022,AFG,ALB,12-17,0
2022,AFG,ALB,18-59,15
2022,AFG,ALB,5-11,7
2022,AFG,ALB,60+,0
2022,AFG,ALB,all,44
2022,AFG,ARE,0-4,0
2022,AFG,ARE,12-17,5
2022,AFG,ARE,18-59,19
2022,AFG,ARE,5-11,5
2022,AFG,ARE,60+,5
2022,AFG,ARE,all,68
2022,AFG,ARG,0-4,0
2022,AFG,ARG,12-17,6
2022,AFG,ARG,18-59,10
2022,AFG,ARG,5-11,6
2022,AFG,ARG,60+,0
2022,AFG,ARG,all,44
2022,AFG,ARM,0-4,0
2022,AFG,ARM,12-17,0
2022,AFG,ARM,18-59,0
2022,AFG,ARM,5-11,0
2022,AFG,ARM,60+,0
2022,AFG,ARM,all,9
2022,AFG,AUS,0-4,0
2022,AFG,AUS,12-17,0
2022,AFG,AUS,18-59,28
2022,AFG,AUS,5-11,0
2022,AFG,AUS,60+,0
2022,AFG,AUS,all,11318
2022,AFG,AUT,0-4,0
2022,AFG,AUT,12-17,0
2022,AFG,AUT,18-59,0
2022,AFG,AUT,5-11,0
2022,AFG,AUT,60+,0
2022,AFG,AUT,all,60120
2022,AFG,AZE,0-4,89
2022,AFG,AZE,12-17,110
2022,AFG,AZE,18-59,796
2022,AFG,AZE,5-11,147
2022,AFG,AZE,60+,34
2022,AFG,AZE,all,2352
2022,AFG,BEL,0-4,0
2022,AFG,BEL,12-17,0
2022,AFG,BEL,18-59,0
2022,AFG,BEL,5-11,0
2022,AFG,BEL,60+,0
2022,AFG,BEL,all,31876
2022,AFG,BGD,0-4,0
2022,AFG,BGD,12-17,0
2022,AFG,BGD,18-59,5
2022,AFG,BGD,5-11,0
2022,AFG,BGD,60+,0
2022,AFG,BGD,all,10
2022,AFG,BGR,0-4,0
2022,AFG,BGR,12-17,0
2022,AFG,BGR,18-59,0
2022,AFG,BGR,5-11,0
2022,AFG,BGR,60+,0
2022,AFG,BGR,all,6819
2022,AFG,BIH,0-4,0
2022,AFG,BIH,12-17,0
2022,AFG,BIH,18-59,10
2022,AFG,BIH,5-11,0
2022,AFG,BIH,60+,0
2022,AFG,BIH,all,926
2022,AFG,BLR,0-4,0
2022,AFG,BLR,12-17,20
2022,AFG,BLR,18-59,88
2022,AFG,BLR,5-11,31
2022,AFG,BLR,60+,13
2022,AFG,BLR,all,304
2022,AFG,BRA,0-4,0
2022,AFG,BRA,12-17,0
2022,AFG,BRA,18-59,0
2022,AFG,BRA,5-11,0
2022,AFG,BRA,60+,0
2022,AFG,BRA,all,1042
2022,AFG,CAN,0-4,96
2022,AFG,CAN,12-17,148
2022,AFG,CAN,18-59,932
2022,AFG,CAN,5-11,165
2022,AFG,CAN,60+,147
2022,AFG,CAN,all,3504
2022,AFG,CHE,0-4,666
2022,AFG,CHE,12-17,4223
2022,AFG,CHE,18-59,9620
2022,AFG,CHE,5-11,1441
2022,AFG,CHE,60+,306
2022,AFG,CHE,all,36946
2022,AFG,CHL,0-4,10
2022,AFG,CHL,12-17,12
2022,AFG,CHL,18-59,189
2022,AFG,CHL,5-11,24
2022,AFG,CHL,60+,11
2022,AFG,CHL,all,492
2022,AFG,CHN,0-4,0
2022,AFG,CHN,12-17,0
2022,AFG,CHN,18-59,42
2022,AFG,CHN,5-11,25
2022,AFG,CHN,60+,0
2022,AFG,CHN,all,134
2022,AFG,COL,0-4,0
2022,AFG,COL,12-17,0
2022,AFG,COL,18-59,9
2022,AFG,COL,5-11,0
2022,AFG,COL,60+,0
2022,AFG,COL,all,18
2022,AFG,CUB,0-4,0
2022,AFG,CUB,12-17,0
2022,AFG,CUB,18-59,12
2022,AFG,CUB,5-11,0
2022,AFG,CUB,60+,0
2022,AFG,CUB,all,24
2022,AFG,CYP,0-4,0
2022,AFG,CYP,12-17,0
2022,AFG,CYP,18-59,0
2022,AFG,CYP,5-11,0
2022,AFG,CYP,60+,0
2022,AFG,CYP,all,3385
2022,AFG,CZE,0-4,13
2022,AFG,CZE,12-17,0
2022,AFG,CZE,18-59,37
2022,AFG,CZE,5-11,19
2022,AFG,CZE,60+,0
2022,AFG,CZE,all,298
2022,AFG,DEU,0-4,14199
2022,AFG,DEU,12-17,26932
2022,AFG,DEU,18-59,131389
2022,AFG,DEU,5-11,33799
2022,AFG,DEU,60+,8986
2022,AFG,DEU,all,431172
2022,AFG,DNK,0-4,0
2022,AFG,DNK,12-17,0
2022,AFG,DNK,18-59,0
2022,AFG,DNK,5-11,0
2022,AFG,DNK,60+,0
2022,AFG,DNK,all,2581
2022,AFG,DOM,0-4,0
2022,AFG,DOM,12-17,0
2022,AFG,DOM,18-59,0
2022,AFG,DOM,5-11,0
2022,AFG,DOM,60+,0
2022,AFG,DOM,all,8
2022,AFG,ECU,0-4,0
2022,AFG,ECU,12-17,14
2022,AFG,ECU,18-59,111
2022,AFG,ECU,5-11,5
2022,AFG,ECU,60+,17
2022,AFG,ECU,all,294
2022,AFG,EGY,0-4,25
2022,AFG,EGY,12-17,5
2022,AFG,EGY,18-59,302
2022,AFG,EGY,5-11,49
2022,AFG,EGY,60+,0
2022,AFG,EGY,all,762
2022,AFG,ESP,0-4,0
2022,AFG,ESP,12-17,0
2022,AFG,ESP,18-59,0
2022,AFG,ESP,5-11,0
2022,AFG,ESP,60+,0
2022,AFG,ESP,all,7900
2022,AFG,EST,0-4,0
2022,AFG,EST,12-17,0
2022,AFG,EST,18-59,0
2022,AFG,EST,5-11,0
2022,AFG,EST,60+,0
2022,AFG,EST,all,33
2022,AFG,FIN,0-4,0
2022,AFG,FIN,12-17,0
2022,AFG,FIN,18-59,0
2022,AFG,FIN,5-11,0
2022,AFG,FIN,60+,0
2022,AFG,FIN,all,4675
2022,AFG,FJI,0-4,0
2022,AFG,FJI,12-17,8
2022,AFG,FJI,18-59,5
2022,AFG,FJI,5-11,0
2022,AFG,FJI,60+,0
2022,AFG,FJI,all,26
2022,AFG,FRA,0-4,0
2022,AFG,FRA,12-17,0
2022,AFG,FRA,18-59,0
2022,AFG,FRA,5-11,0
2022,AFG,FRA,60+,0
2022,AFG,FRA,all,138142
2022,AFG,GBR,0-4,0
2022,AFG,GBR,12-17,0
2022,AFG,GBR,18-59,0
2022,AFG,GBR,5-11,0
2022,AFG,GBR,60+,0
2022,AFG,GBR,all,24321
2022,AFG,GEO,0-4,5
2022,AFG,GEO,12-17,13
2022,AFG,GEO,18-59,55
2022,AFG,GEO,5-11,10
2022,AFG,GEO,60+,0
2022,AFG,GEO,all,166
2022,AFG,GHA,0-4,0
2022,AFG,GHA,12-17,0
2022,AFG,GHA,18-59,15
2022,AFG,GHA,5-11,0
2022,AFG,GHA,60+,0
2022,AFG,GHA,all,30
2022,AFG,GRC,0-4,0
2022,AFG,GRC,12-17,0
2022,AFG,GRC,18-59,0
2022,AFG,GRC,5-11,0
2022,AFG,GRC,60+,0
2022,AFG,GRC,all,41025
2022,AFG,GUY,0-4,0
2022,AFG,GUY,12-17,0
2022,AFG,GUY,18-59,0
2022,AFG,GUY,5-11,5
2022,AFG,GUY,60+,0
2022,AFG,GUY,all,10
2022,AFG,HKG,0-4,0
2022,AFG,HKG,12-17,0
2022,AFG,HKG,18-59,5
2022,AFG,HKG,5-11,6
2022,AFG,HKG,60+,0
2022,AFG,HKG,all,22
2022,AFG,HRV,0-4,0
2022,AFG,HRV,12-17,0
2022,AFG,HRV,18-59,0
2022,AFG,HRV,5-11,0
2022,AFG,HRV,60+,0
2022,AFG,HRV,all,832
2022,AFG,HUN,0-4,0
2022,AFG,HUN,12-17,0
2022,AFG,HUN,18-59,0
2022,AFG,HUN,5-11,0
2022,AFG,HUN,60+,0
2022,AFG,HUN,all,1457
2022,AFG,IDN,0-4,399
2022,AFG,IDN,12-17,519
2022,AFG,IDN,18-59,5264
2022,AFG,IDN,5-11,667
2022,AFG,IDN,60+,142
2022,AFG,IDN,all,13982
2022,AFG,IND,0-4,817
2022,AFG,IND,12-17,1900
2022,AFG,IND,18-59,9486
2022,AFG,IND,5-11,2053
2022,AFG,IND,60+,783
2022,AFG,IND,all,30078
2022,AFG,IRL,0-4,0
2022,AFG,IRL,12-17,113
2022,AFG,IRL,18-59,1338
2022,AFG,IRL,5-11,31
2022,AFG,IRL,60+,11
2022,AFG,IRL,all,3563
2022,AFG,IRN,0-4,467975
2022,AFG,IRN,12-17,452272
2022,AFG,IRN,18-59,1680372
2022,AFG,IRN,5-11,645148
2022,AFG,IRN,60+,167482
2022,AFG,IRN,all,6826498
2022,AFG,IRQ,0-4,57
2022,AFG,IRQ,12-17,84
2022,AFG,IRQ,18-59,409
2022,AFG,IRQ,5-11,81
2022,AFG,IRQ,60+,23
2022,AFG,IRQ,all,1308
2022,AFG,ISL,0-4,0
2022,AFG,ISL,12-17,0
2022,AFG,ISL,18-59,0
2022,AFG,ISL,5-11,0
2022,AFG,ISL,60+,0
2022,AFG,ISL,all,236
2022,AFG,ITA,0-4,0
2022,AFG,ITA,12-17,0
2022,AFG,ITA,18-59,0
2022,AFG,ITA,5-11,0
2022,AFG,ITA,60+,0
2022,AFG,ITA,all,22203
2022,AFG,JOR,0-4,0
2022,AFG,JOR,12-17,0
2022,AFG,JOR,18-59,16
2022,AFG,JOR,5-11,0
2022,AFG,JOR,60+,0
2022,AFG,JOR,all,32
2022,AFG,JPN,0-4,0
2022,AFG,JPN,12-17,0
2022,AFG,JPN,18-59,0
2022,AFG,JPN,5-11,0
2022,AFG,JPN,60+,0
2022,AFG,JPN,all,570
2022,AFG,KAZ,0-4,43
2022,AFG,KAZ,12-17,51
2022,AFG,KAZ,18-59,348
2022,AFG,KAZ,5-11,48
2022,AFG,KAZ,60+,30
2022,AFG,KAZ,all,1040
2022,AFG,KEN,0-4,8
2022,AFG,KEN,12-17,6
2022,AFG,KEN,18-59,44
2022,AFG,KEN,5-11,0
2022,AFG,KEN,60+,0
2022,AFG,KEN,all,116
2022,AFG,KGZ,0-4,44
2022,AFG,KGZ,12-17,57
2022,AFG,KGZ,18-59,311
2022,AFG,KGZ,5-11,78
2022,AFG,KGZ,60+,23
2022,AFG,KGZ,all,1026
2022,AFG,KOR,0-4,0
2022,AFG,KOR,12-17,0
2022,AFG,KOR,18-59,0
2022,AFG,KOR,5-11,0
2022,AFG,KOR,60+,0
2022,AFG,KOR,all,140
2022,AFG,KWT,0-4,0
2022,AFG,KWT,12-17,11
2022,AFG,KWT,18-59,6
2022,AFG,KWT,5-11,0
2022,AFG,KWT,60+,0
2022,AFG,KWT,all,34
2022,AFG,LBN,0-4,5
2022,AFG,LBN,12-17,0
2022,AFG,LBN,18-59,33
2022,AFG,LBN,5-11,6
2022,AFG,LBN,60+,0
2022,AFG,LBN,all,88
2022,AFG,LBY,0-4,5
2022,AFG,LBY,12-17,0
2022,AFG,LBY,18-59,0
2022,AFG,LBY,5-11,0
2022,AFG,LBY,60+,0
2022,AFG,LBY,all,10
2022,AFG,LKA,0-4,8
2022,AFG,LKA,12-17,21
2022,AFG,LKA,18-59,47
2022,AFG,LKA,5-11,6
2022,AFG,LKA,60+,5
2022,AFG,LKA,all,174
2022,AFG,LTU,0-4,0
2022,AFG,LTU,12-17,0
2022,AFG,LTU,18-59,0
2022,AFG,LTU,5-11,0
2022,AFG,LTU,60+,0
2022,AFG,LTU,all,274
2022,AFG,LUX,0-4,0
2022,AFG,LUX,12-17,0
2022,AFG,LUX,18-59,0
2022,AFG,LUX,5-11,0
2022,AFG,LUX,60+,0
2022,AFG,LUX,all,1011
2022,AFG,LVA,0-4,0
2022,AFG,LVA,12-17,0
2022,AFG,LVA,18-59,0
2022,AFG,LVA,5-11,0
2022,AFG,LVA,60+,0
2022,AFG,LVA,all,237
2022,AFG,MAR,0-4,0
2022,AFG,MAR,12-17,0
2022,AFG,MAR,18-59,25
2022,AFG,MAR,5-11,5
2022,AFG,MAR,60+,0
2022,AFG,MAR,all,60
2022,AFG,MDA,0-4,0
2022,AFG,MDA,12-17,0
2022,AFG,MDA,18-59,0
2022,AFG,MDA,5-11,0
2022,AFG,MDA,60+,0
2022,AFG,MDA,all,45
2022,AFG,MDG,0-4,0
2022,AFG,MDG,12-17,0
2022,AFG,MDG,18-59,16
2022,AFG,MDG,5-11,0
2022,AFG,MDG,60+,0
2022,AFG,MDG,all,32
2022,AFG,MEX,0-4,29
2022,AFG,MEX,12-17,25
2022,AFG,MEX,18-59,461
2022,AFG,MEX,5-11,29
2022,AFG,MEX,60+,0
2022,AFG,MEX,all,1088
2022,AFG,MLT,0-4,0
2022,AFG,MLT,12-17,0
2022,AFG,MLT,18-59,0
2022,AFG,MLT,5-11,0
2022,AFG,MLT,60+,0
2022,AFG,MLT,all,10
2022,AFG,MNE,0-4,0
2022,AFG,MNE,12-17,0
2022,AFG,MNE,18-59,0
2022,AFG,MNE,5-11,0
2022,AFG,MNE,60+,0
2022,AFG,MNE,all,59
2022,AFG,MNG,0-4,0
2022,AFG,MNG,12-17,0
2022,AFG,MNG,18-59,5
2022,AFG,MNG,5-11,0
2022,AFG,MNG,60+,0
2022,AFG,MNG,all,10
2022,AFG,MYS,0-4,269
2022,AFG,MYS,12-17,379
2022,AFG,MYS,18-59,2173
2022,AFG,MYS,5-11,466
2022,AFG,MYS,60+,105
2022,AFG,MYS,all,6784
2022,AFG,NGA,0-4,0
2022,AFG,NGA,12-17,0
2022,AFG,NGA,18-59,5
2022,AFG,NGA,5-11,0
2022,AFG,NGA,60+,0
2022,AFG,NGA,all,10
2022,AFG,NLD,0-4,0
2022,AFG,NLD,12-17,0
2022,AFG,NLD,18-59,0
2022,AFG,NLD,5-11,0
2022,AFG,NLD,60+,0
2022,AFG,NLD,all,10381
2022,AFG,NOR,0-4,0
2022,AFG,NOR,12-17,0
2022,AFG,NOR,18-59,0
2022,AFG,NOR,5-11,0
2022,AFG,NOR,60+,0
2022,AFG,NOR,all,3955
2022,AFG,NPL,0-4,0
2022,AFG,NPL,12-17,5
2022,AFG,NPL,18-59,33
2022,AFG,NPL,5-11,14
2022,AFG,NPL,60+,0
2022,AFG,NPL,all,104
2022,AFG,NRU,0-4,0
2022,AFG,NRU,12-17,0
2022,AFG,NRU,18-59,5
2022,AFG,NRU,5-11,0
2022,AFG,NRU,60+,0
2022,AFG,NRU,all,10
2022,AFG,NZL,0-4,0
2022,AFG,NZL,12-17,0
2022,AFG,NZL,18-59,0
2022,AFG,NZL,5-11,0
2022,AFG,NZL,60+,0
2022,AFG,NZL,all,74
2022,AFG,PAK,0-4,207571
2022,AFG,PAK,12-17,213323
2022,AFG,PAK,18-59,673629
2022,AFG,PAK,5-11,345364
2022,AFG,PAK,60+,55383
2022,AFG,PAK,all,3562838
2022,AFG,PAN,0-4,0
2022,AFG,PAN,12-17,0
2022,AFG,PAN,18-59,0
2022,AFG,PAN,5-11,0
2022,AFG,PAN,60+,0
2022,AFG,PAN,all,11
2022,AFG,PER,0-4,0
2022,AFG,PER,12-17,0
2022,AFG,PER,18-59,0
2022,AFG,PER,5-11,0
2022,AFG,PER,60+,0
2022,AFG,PER,all,5
2022,AFG,PHL,0-4,0
2022,AFG,PHL,12-17,5
2022,AFG,PHL,18-59,5
2022,AFG,PHL,5-11,0
2022,AFG,PHL,60+,0
2022,AFG,PHL,all,20
2022,AFG,PNG,0-4,0
2022,AFG,PNG,12-17,0
2022,AFG,PNG,18-59,18
2022,AFG,PNG,5-11,0
2022,AFG,PNG,60+,0
2022,AFG,PNG,all,36
2022,AFG,POL,0-4,0
2022,AFG,POL,12-17,0
2022,AFG,POL,18-59,0
2022,AFG,POL,5-11,0
2022,AFG,POL,60+,0
2022,AFG,POL,all,1137
2022,AFG,PRT,0-4,0
2022,AFG,PRT,12-17,0
2022,AFG,PRT,18-59,0
2022,AFG,PRT,5-11,0
2022,AFG,PRT,60+,0
2022,AFG,PRT,all,880
2022,AFG,PRY,0-4,0
2022,AFG,PRY,12-17,5
2022,AFG,PRY,18-59,10
2022,AFG,PRY,5-11,0
2022,AFG,PRY,60+,0
2022,AFG,PRY,all,30
2022,AFG,ROU,0-4,32
2022,AFG,ROU,12-17,54
2022,AFG,ROU,18-59,279
2022,AFG,ROU,5-11,45
2022,AFG,ROU,60+,10
2022,AFG,ROU,all,945
2022,AFG,RUS,0-4,0
2022,AFG,RUS,12-17,0
2022,AFG,RUS,18-59,0
2022,AFG,RUS,5-11,0
2022,AFG,RUS,60+,0
2022,AFG,RUS,all,1589
2022,AFG,SDN,0-4,0
2022,AFG,SDN,12-17,0
2022,AFG,SDN,18-59,0
2022,AFG,SDN,5-11,5
2022,AFG,SDN,60+,0
2022,AFG,SDN,all,10
2022,AFG,SRB,0-4,0
2022,AFG,SRB,12-17,0
2022,AFG,SRB,18-59,0
2022,AFG,SRB,5-11,0
2022,AFG,SRB,60+,0
2022,AFG,SRB,all,766
2022,AFG,SVK,0-4,0
2022,AFG,SVK,12-17,0
2022,AFG,SVK,18-59,0
2022,AFG,SVK,5-11,0
2022,AFG,SVK,60+,0
2022,AFG,SVK,all,391
2022,AFG,SVN,0-4,0
2022,AFG,SVN,12-17,0
2022,AFG,SVN,18-59,0
2022,AFG,SVN,5-11,0
2022,AFG,SVN,60+,0
2022,AFG,SVN,all,109
2022,AFG,SWE,0-4,0
2022,AFG,SWE,12-17,0
2022,AFG,SWE,18-59,0
2022,AFG,SWE,5-11,0
2022,AFG,SWE,60+,0
2022,AFG,SWE,all,30301
2022,AFG,SYR,0-4,113
2022,AFG,SYR,12-17,158
2022,AFG,SYR,18-59,728
2022,AFG,SYR,5-11,161
2022,AFG,SYR,60+,79
2022,AFG,SYR,all,2478
2022,AFG,THA,0-4,19
2022,AFG,THA,12-17,14
2022,AFG,THA,18-59,95
2022,AFG,THA,5-11,18
2022,AFG,THA,60+,0
2022,AFG,THA,all,292
2022,AFG,TJK,0-4,673
2022,AFG,TJK,12-17,1339
2022,AFG,TJK,18-59,5577
2022,AFG,TJK,5-11,1500
2022,AFG,TJK,60+,564
2022,AFG,TJK,all,19367
2022,AFG,TKM,0-4,0
2022,AFG,TKM,12-17,0
2022,AFG,TKM,18-59,9
2022,AFG,TKM,5-11,0
2022,AFG,TKM,60+,0
2022,AFG,TKM,all,18
2022,AFG,TUN,0-4,0
2022,AFG,TUN,12-17,0
2022,AFG,TUN,18-59,0
2022,AFG,TUN,5-11,5
2022,AFG,TUN,60+,0
2022,AFG,TUN,all,10
2022,AFG,TUR,0-4,13405
2022,AFG,TUR,12-17,14306
2022,AFG,TUR,18-59,77122
2022,AFG,TUR,5-11,21491
2022,AFG,TUR,60+,2489
2022,AFG,TUR,all,268207
2022,AFG,UGA,0-4,0
2022,AFG,UGA,12-17,5
2022,AFG,UGA,18-59,23
2022,AFG,UGA,5-11,5
2022,AFG,UGA,60+,0
2022,AFG,UGA,all,66
2022,AFG,UKR,0-4,0
2022,AFG,UKR,12-17,117
2022,AFG,UKR,18-59,925
2022,AFG,UKR,5-11,0
2022,AFG,UKR,60+,18
2022,AFG,UKR,all,2120
2022,AFG,URY,0-4,0
2022,AFG,URY,12-17,0
2022,AFG,URY,18-59,6
2022,AFG,URY,5-11,0
2022,AFG,URY,60+,0
2022,AFG,URY,all,12
2022,AFG,USA,0-4,0
2022,AFG,USA,12-17,5
2022,AFG,USA,18-59,281
2022,AFG,USA,5-11,20
2022,AFG,USA,60+,5
2022,AFG,USA,all,22080
2022,AFG,UZB,0-4,0
2022,AFG,UZB,12-17,0
2022,AFG,UZB,18-59,6
2022,AFG,UZB,5-11,0
2022,AFG,UZB,60+,0
2022,AFG,UZB,all,13032
2022,AFG,VEN,0-4,0
2022,AFG,VEN,12-17,0
2022,AFG,VEN,18-59,5
2022,AFG,VEN,5-11,5
2022,AFG,VEN,60+,0
2022,AFG,VEN,all,20
2022,AFG,ZAF,0-4,0
2022,AFG,ZAF,12-17,0
2022,AFG,ZAF,18-59,18
2022,AFG,ZAF,5-11,0
2022,AFG,ZAF,60+,0
2022,AFG,ZAF,all,36
2022,AFG,ZMB,0-4,0
2022,AFG,ZMB,12-17,6
2022,AFG,ZMB,18-59,0
2022,AFG,ZMB,5-11,0
2022,AFG,ZMB,60+,0
2022,AFG,ZMB,all,12
2022,BGD,AFG,0-4,0
2022,BGD,AFG,12-17,0
2022,BGD,AFG,18-59,0
2022,BGD,AFG,5-11,5
2022,BGD,AFG,60+,0
2022,BGD,AFG,all,10
2022,IRN,AFG,0-4,0
2022,IRN,AFG,12-17,9
2022,IRN,AFG,18-59,22
2022,IRN,AFG,5-11,25
2022,IRN,AFG,60+,0
2022,IRN,AFG,all,112
2022,PAK,AFG,0-4,10408
2022,PAK,AFG,12-17,6739
2022,PAK,AFG,18-59,20228
2022,PAK,AFG,5-11,12289
2022,PAK,AFG,60+,2646
2022,PAK,AFG,all,104620
2022,TJK,AFG,0-4,0
2022,TJK,AFG,12-17,0
2022,TJK,AFG,18-59,6
2022,TJK,AFG,5-11,0
2022,TJK,AFG,60+,0
2022,TJK,AFG,all,12
2023,AFG,AFG,0-4,247623
2023,AFG,AFG,12-17,313223
2023,AFG,AFG,18-59,531191
2023,AFG,AFG,5-11,452519
2023,AFG,AFG,60+,73313
2023,AFG,AFG,all,3235738
2023,AFG,ALB,0-4,0
2023,AFG,ALB,12-17,0
2023,AFG,ALB,18-59,0
2023,AFG,ALB,5-11,0
2023,AFG,ALB,60+,0
2023,AFG,ALB,all,5
2023,AFG,ARE,0-4,0
2023,AFG,ARE,12-17,6
2023,AFG,ARE,18-59,14
2023,AFG,ARE,5-11,5
2023,AFG,ARE,60+,5
2023,AFG,ARE,all,60
2023,AFG,ARG,0-4,0
2023,AFG,ARG,12-17,14
2023,AFG,ARG,18-59,15
2023,AFG,ARG,5-11,0
2023,AFG,ARG,60+,0
2023,AFG,ARG,all,58
2023,AFG,ARM,0-4,0
2023,AFG,ARM,12-17,0
2023,AFG,ARM,18-59,0
2023,AFG,ARM,5-11,0
2023,AFG,ARM,60+,0
2023,AFG,ARM,all,9
2023,AFG,AUS,0-4,0
2023,AFG,AUS,12-17,0
2023,AFG,AUS,18-59,0
2023,AFG,AUS,5-11,0
2023,AFG,AUS,60+,0
2023,AFG,AUS,all,6957
2023,AFG,AUT,0-4,5848
2023,AFG,AUT,12-17,4483
2023,AFG,AUT,18-59,20490
2023,AFG,AUT,5-11,10224
2023,AFG,AUT,60+,411
2023,AFG,AUT,all,92358
2023,AFG,AZE,0-4,83
2023,AFG,AZE,12-17,112
2023,AFG,AZE,18-59,760
2023,AFG,AZE,5-11,139
2023,AFG,AZE,60+,35
2023,AFG,AZE,all,2258
2023,AFG,BEL,0-4,0
2023,AFG,BEL,12-17,0
2023,AFG,BEL,18-59,0
2023,AFG,BEL,5-11,0
2023,AFG,BEL,60+,0
2023,AFG,BEL,all,31678
2023,AFG,BEN,0-4,0
2023,AFG,BEN,12-17,0
2023,AFG,BEN,18-59,12
2023,AFG,BEN,5-11,0
2023,AFG,BEN,60+,0
2023,AFG,BEN,all,24
2023,AFG,BGR,0-4,0
2023,AFG,BGR,12-17,82
2023,AFG,BGR,18-59,112
2023,AFG,BGR,5-11,29
2023,AFG,BGR,60+,69
2023,AFG,BGR,all,8942
2023,AFG,BIH,0-4,0
2023,AFG,BIH,12-17,0
2023,AFG,BIH,18-59,18
2023,AFG,BIH,5-11,0
2023,AFG,BIH,60+,0
2023,AFG,BIH,all,473
2023,AFG,BLR,0-4,6
2023,AFG,BLR,12-17,8
2023,AFG,BLR,18-59,97
2023,AFG,BLR,5-11,36
2023,AFG,BLR,60+,10
2023,AFG,BLR,all,314
2023,AFG,BRA,0-4,49
2023,AFG,BRA,12-17,79
2023,AFG,BRA,18-59,885
2023,AFG,BRA,5-11,106
2023,AFG,BRA,60+,27
2023,AFG,BRA,all,12558
2023,AFG,CAN,0-4,0
2023,AFG,CAN,12-17,0
2023,AFG,CAN,18-59,0
2023,AFG,CAN,5-11,0
2023,AFG,CAN,60+,0
2023,AFG,CAN,all,4762
2023,AFG,CHE,0-4,596
2023,AFG,CHE,12-17,4805
2023,AFG,CHE,18-59,10530
2023,AFG,CHE,5-11,1311
2023,AFG,CHE,60+,310
2023,AFG,CHE,all,46324
2023,AFG,CHL,0-4,0
2023,AFG,CHL,12-17,26
2023,AFG,CHL,18-59,195
2023,AFG,CHL,5-11,0
2023,AFG,CHL,60+,5
2023,AFG,CHL,all,452
2023,AFG,CHN,0-4,5
2023,AFG,CHN,12-17,0
2023,AFG,CHN,18-59,30
2023,AFG,CHN,5-11,21
2023,AFG,CHN,60+,0
2023,AFG,CHN,all,112
2023,AFG,COL,0-4,0
2023,AFG,COL,12-17,0
2023,AFG,COL,18-59,0
2023,AFG,COL,5-11,0
2023,AFG,COL,60+,0
2023,AFG,COL,all,70
2023,AFG,CUB,0-4,0
2023,AFG,CUB,12-17,0
2023,AFG,CUB,18-59,9
2023,AFG,CUB,5-11,0
2023,AFG,CUB,60+,0
2023,AFG,CUB,all,18
2023,AFG,CYP,0-4,0
2023,AFG,CYP,12-17,0
2023,AFG,CYP,18-59,0
2023,AFG,CYP,5-11,0
2023,AFG,CYP,60+,0
2023,AFG,CYP,all,1698
2023,AFG,CZE,0-4,0
2023,AFG,CZE,12-17,5
2023,AFG,CZE,18-59,7
2023,AFG,CZE,5-11,0
2023,AFG,CZE,60+,0
2023,AFG,CZE,all,270
